doc_id,gender,interviewer,topic_1,topic_2,topic_3,topic_4,topic_5
RG-50.030.0416_trs_en.txt,Male,Ina Navazelskis; Ina Navazelskis,0.636344622926332,0.029276426363172,0.23713924136932,0.00556981641425716,0.0916698929269184
RG-50.030.0423_trs_en.txt,Male,Chris Johnson; Chris Johnson,0.072574473979557,0.188737391099504,0.160620956549359,0.486543374463971,0.0915238039076085
RG-50.030.0424_trs_en.txt,Male,Randy M. Goldman; Randy M. Goldman,0.0982969736528698,0.0528968962221611,0.617864747516981,0.107708694791414,0.123232687816574
RG-50.030.0443_trs_en.txt,Male,Mr. Scott Miller; Mr. Scott Miller,0.0133322532489563,0.459388283494877,0.124845742990863,0.334345056509674,0.0680886637556303
RG-50.030.0482_trs_en.txt,Female,Vera Frankl; Vera Frankl,0.264407606059596,0.600380338652433,0.0967675680705884,0.0117384587622358,0.0267060284551467
RG-50.030.0518_trs_en.txt,Female,Sidney M. Bolkosky; Sidney M. Bolkosky,0.650242672650247,0.0023100616973889,0.201808540120785,0.0110376873031189,0.13460103822846
RG-50.030.0534_trs_en.txt,Female,Peggy Frankston; Peggy Frankston,0.739421643194105,0.0279895309108555,0.00991123270410752,0.0521069338802203,0.170570659310712
RG-50.030.0547_trs_en.txt,Female,Ina Navazelskis; Ina Navazelskis,0.763755948090064,0.0168868259227752,0.0425229662059339,0.0461565203122228,0.130677739469004
RG-50.030.0590_trs_en.txt,Female,Ina Navazelskis; Ina Navazelskis,0.849069460544446,0.0147849618731231,0.0615109805405903,0.00455570496806668,0.0700788920737738
RG-50.030.0591_trs_en.txt,Female,Ina Navazelskis; Ina Navazelskis,0.836943039420771,0.00362722901050366,0.0202493927350664,0.0230965802152815,0.116083758618378
RG-50.030.0592_trs_en.txt,Male,Ann E. Erling Gofus; Ann E. Erling Gofus,0.217860520511107,0.312714687877814,0.0534344543693637,0.172981144506031,0.243009192735684
RG-50.030.0605_trs_en.txt,Female,Agnieszka McClure; Agnieszka McClure,0.232365605552495,0.0209777036271065,0.0117819840026966,0.609073072346483,0.12580163447122
RG-50.030.0616_trs_en.txt,Female,Ina Navazelskis; Ina Navazelskis,0.25795356865843,0.00834530408784769,0.00523190478271901,0.373367604547974,0.355101617923029
RG-50.030.0695_trs_en.txt,Male,Ina Navazelskis; Ina Navazelskis,0.717586290692954,0.0410865126764881,0.1450257178337,0.0136660414104564,0.0826354373864022
RG-50.030.0698_trs_en.txt,Female,Ina Navazelskis; Ina Navazelskis,0.586449164345157,0.0253544142592746,0.252027559553446,0.00519411884988594,0.130974742992236
RG-50.030.0710_trs_en.txt,Male,Duncan Little; Duncan Little,0.1978878399143,0.17115884957077,0.513319678015278,0.0360814409278478,0.0815521915718048
RG-50.030.0721_trs_en.txt,Female,Ina Navazelskis; Ina Navazelskis,0.473580317903725,0.0238752702849042,0.011147182205359,0.233562905411203,0.257834324194809
RG-50.030.0769_trs_en.txt,Male,Ina Navazelskis; Ina Navazelskis,0.27732882487528,0.19796451720031,0.354570158043592,0.0232493811155667,0.146887118765251
RG-50.030.0788_trs_en.txt,Male,Ina Navazelskis; Ina Navazelskis,0.451694610797686,0.20877151604733,0.158717793560001,0.0496306943208638,0.131185385274119
RG-50.030.0790_trs_en.txt,Female,Ina Navazelskis; Ina Navazelskis,0.732685017181098,0.00286575387609233,0.192216320538657,0.0186763051957209,0.0535566032084324
RG-50.030.0814_trs_en.txt,Female,Ina Navazelskis; Ina Navazelskis,0.75338515895435,0.00527680897070961,0.073005353093851,0.0483665050966491,0.11996617388444
RG-50.030.0841_trs_en.txt,Male,Ina Navazelskis; Ina Navazelskis,0.602286391832458,0.0333559453834585,0.193486062943451,0.0222710425500488,0.148600557290584
RG-50.042.0007_trs_en.txt,Male,Sandra Bradley; Sandra Bradley,0.0770500610747437,0.135454926407061,0.677443082957777,0.0642336797577694,0.0458182498026486
RG-50.042.0016_trs_en.txt,Male,Sandra Bradley; Sandra Bradley,0.0124955967555626,0.242087892018241,0.671095910639751,0.0309745426694421,0.0433460579170034
