doc_id,gender,interviewer,topic_1,topic_2,topic_3,topic_4,topic_5
RG-50.030.0006_trs_en.txt,Male,Linda G. Kuzmack; Linda G. Kuzmack,0.0224698843627131,0.152438486529981,0.476237092648868,0.236331923472756,0.112522612985682
RG-50.030.0014_trs_en.txt,Female,Linda G. Kuzmack; Linda G. Kuzmack,0.378429264578047,0.168828631156691,0.0621075829291982,0.191952980814905,0.198681540521159
RG-50.030.0016_trs_en.txt,Male,Randy M. Goldman; Randy M. Goldman,0.198061560401636,0.0663291987739869,0.587008599859674,0.108102703035427,0.0404979379292759
RG-50.030.0038_trs_en.txt,Male,Linda G. Kuzmack; Linda G. Kuzmack,0.0116429647625709,0.121626059472093,0.315413017884586,0.505450834513558,0.0458671233671922
RG-50.030.0054_trs_en.txt,Female,Adina Conn; Adina Conn,0.154604213689876,0.0199348699432656,0.155598191987129,0.598509921685906,0.0713528026938232
RG-50.030.0063_trs_en.txt,Male,Dr. Joan Ringelheim; Dr. Joan Ringelheim,0.0247651593559698,0.773729007920153,0.0445119103691943,0.120052163682963,0.0369417586717198
RG-50.030.0069_trs_en.txt,Female,Linda G. Kuzmack; Linda G. Kuzmack,0.355828046502636,0.0273175432476514,0.299658029851429,0.102127790580851,0.215068589817433
RG-50.030.0074_trs_en.txt,Male,Michael Berenbaum; Dr. Joan Ringelheim,0.00223771064949593,0.246211559490692,0.111631432435188,0.590345337682266,0.0495739597423577
RG-50.030.0092_trs_en.txt,Male,Linda G. Kuzmack; Linda G. Kuzmack,0.0590024953288172,0.0244239187513507,0.663092885272085,0.204770218184302,0.0487104824634454
RG-50.030.0095_trs_en.txt,Male,Linda G. Kuzmack; Linda G. Kuzmack,0.0573032775576695,0.219211956379686,0.227184990022956,0.430143221465656,0.0661565545740315
RG-50.030.0103_trs_en.txt,Male,Holly Snyder; Holly Snyder,0.0032121664416462,0.755614338433758,0.0343018524975992,0.0272947311902302,0.179576911436766
RG-50.030.0104_trs_en.txt,Male,Linda G. Kuzmack; Linda G. Kuzmack,0.0194296118119025,0.102112739158467,0.6642283910525,0.133783936945779,0.0804453210313519
RG-50.030.0122_trs_en.txt,Female,Linda G. Kuzmack; Linda G. Kuzmack,0.142438729044608,0.0689969175715024,0.610445640797799,0.0670787498438053,0.111039962742285
RG-50.030.0123_trs_en.txt,Female,Linda G. Kuzmack; Linda G. Kuzmack,0.199557276170111,0.0283763821376008,0.601803796146241,0.112031414760841,0.0582311307852058
RG-50.030.0135_trs_en.txt,Male,Linda G. Kuzmack; Linda G. Kuzmack,0.0110611401366644,0.0823728224296166,0.0793420678765855,0.767606665944075,0.0596173036130584
RG-50.030.0186_trs_en.txt,Female,Linda G. Kuzmack; Linda G. Kuzmack,0.4623755253456,0.148170878198598,0.120022087990586,0.200710946726068,0.0687205617391482
RG-50.030.0200_trs_en.txt,Male,Linda G. Kuzmack; Linda G. Kuzmack,0.0132985855393034,0.169770649338691,0.619188109365689,0.108502668684079,0.0892399870722381
RG-50.030.0211_trs_en.txt,Male,Linda G. Kuzmack; Linda G. Kuzmack,0.0221770377941019,0.0627147954571758,0.777162354322968,0.0738800869038952,0.0640657255218593
RG-50.030.0215_trs_en.txt,Male,Linda G. Kuzmack; Linda G. Kuzmack,0.0278219655350531,0.0738634074566502,0.605437306685516,0.187165372904869,0.105711947417912
RG-50.030.0217_trs_en.txt,Male,Linda G. Kuzmack; Linda G. Kuzmack,0.0113700704228234,0.159856288757902,0.726186589877564,0.0340564961298312,0.0685305548118795
RG-50.030.0264_trs_en.txt,Female,Linda G. Kuzmack; Linda G. Kuzmack,0.0913876968987608,0.0918841675915454,0.0753776980962477,0.573104840252517,0.168245597160929
RG-50.030.0276_trs_en.txt,Male,Dr. Radu Ioanid; Dr. Radu Ioanid,0.0653107855417359,0.110134317574405,0.674419121155883,0.0618646154452268,0.0882711602827498
RG-50.030.0284_trs_en.txt,Male,Dr. Joan Ringelheim; Dr. Joan Ringelheim,0.0448667643674066,0.416507361867717,0.0972511729726861,0.412758711810422,0.0286159889817688
RG-50.030.0293_trs_en.txt,Female,Sandra Bradley; Sandra Bradley,0.124711349624558,0.0630136861475503,0.544141343861171,0.205825056549643,0.0623085638170787
RG-50.030.0301_trs_en.txt,Male,Dr. Joan Ringelheim; Dr. Joan Ringelheim,0.0322815868095118,0.822696391369208,0.082584969342735,0.0378168701891876,0.0246201822893577
RG-50.030.0314_trs_en.txt,Male,Randy M. Goldman; Randy M. Goldman,0.017243805945118,0.705347742503942,0.0312300407898274,0.160539460741586,0.0856389500195264
RG-50.030.0330_trs_en.txt,Male,Judith Goldstein; Judith Goldstein,0.0165758243692992,0.740880699446964,0.0387326169728117,0.0566798326860489,0.147131026524876
RG-50.030.0335_trs_en.txt,Male,Randy M. Goldman; Randy M. Goldman,0.0138074549797721,0.241074417349877,0.044962191846271,0.6623987044367,0.0377572313873796
RG-50.030.0358_trs_en.txt,Female,Randy M. Goldman; Randy M. Goldman,0.570649009878718,0.0163094748851625,0.335631821166868,0.0384759117518524,0.0389337823173995
RG-50.030.0400_trs_en.txt,Female,Katie Davis; Katie Davis,0.560472062557254,0.0132435196373329,0.346244387759788,0.00401798737005049,0.0760220426755747
RG-50.030.0406_trs_en.txt,Male,Dr. Joan Ringelheim; Dr. Joan Ringelheim,0.25424346815347,0.55037031715629,0.131366470817391,0.039303212192402,0.0247165316804465
RG-50.030.0412_trs_en.txt,Female,Dr. Joan Ringelheim; Dr. Joan Ringelheim,0.658757184110747,0.0488401946830947,0.218836925255954,0.0199350465576954,0.0536306493925093
RG-50.030.0416_trs_en.txt,Male,Ina Navazelskis; Ina Navazelskis,0.630815719598968,0.0312836542507529,0.245501446678875,0.00836012974566198,0.0840390497257423
RG-50.030.0423_trs_en.txt,Male,Chris Johnson; Chris Johnson,0.0886517412140974,0.175373488727227,0.163113946849331,0.475155273452848,0.0977055497564967
