doc_id,gender,interviewer,topic_1,topic_2,topic_3,topic_4,topic_5
RG-50.030.0006_trs_en.txt,Male,Linda G. Kuzmack; Linda G. Kuzmack,0.0367815664470917,0.447711884314407,0.190310665699821,0.14692221147138,0.1782736720673
RG-50.030.0014_trs_en.txt,Female,Linda G. Kuzmack; Linda G. Kuzmack,0.00378586758195676,0.156851079728708,0.0837319231247024,0.585250699529864,0.170380430034769
RG-50.030.0016_trs_en.txt,Male,Randy M. Goldman; Randy M. Goldman,0.0005904309067785,0.62524637359935,0.102587322391893,0.175948532839973,0.0956273402620054
RG-50.030.0038_trs_en.txt,Male,Linda G. Kuzmack; Linda G. Kuzmack,0.0109082425461593,0.426925104442112,0.324530965179298,0.07561507540236,0.162020612430071
RG-50.030.0054_trs_en.txt,Female,Adina Conn; Adina Conn,0.0102199683671472,0.366370618696595,0.0604193663659841,0.461251600557995,0.101738446012279
RG-50.030.0063_trs_en.txt,Male,Dr. Joan Ringelheim; Dr. Joan Ringelheim,0.0102628354975568,0.0660009588637158,0.172684889733149,0.0351857142928719,0.715865601612706
RG-50.030.0069_trs_en.txt,Female,Linda G. Kuzmack; Linda G. Kuzmack,0.0021534571729591,0.333907267629458,0.0617290565239103,0.559365016416804,0.0428452022568686
RG-50.030.0074_trs_en.txt,Male,Michael Berenbaum; Dr. Joan Ringelheim,0.00110000076426774,0.124806320660785,0.559743599426936,0.0505945833539826,0.263755495794028
RG-50.030.0092_trs_en.txt,Male,Linda G. Kuzmack; Linda G. Kuzmack,0.00202983411095729,0.689786668044567,0.105734706993686,0.156996131118309,0.0454526597324813
RG-50.030.0095_trs_en.txt,Male,Linda G. Kuzmack; Linda G. Kuzmack,0.00576262912197518,0.279269409314285,0.274753450168515,0.160771145363178,0.279443366032047
RG-50.030.0103_trs_en.txt,Male,Holly Snyder; Holly Snyder,0.0419851430608428,0.026963753351353,0.117025494395767,0.0880182364540133,0.726007372738024
RG-50.030.0104_trs_en.txt,Male,Linda G. Kuzmack; Linda G. Kuzmack,0.00237333730838076,0.590740041837889,0.228725507313348,0.0896856086290618,0.0884755049113204
RG-50.030.0122_trs_en.txt,Female,Linda G. Kuzmack; Linda G. Kuzmack,0.0317810794955268,0.439544065789614,0.0388235561554635,0.423930790646949,0.0659205079124467
RG-50.030.0123_trs_en.txt,Female,Linda G. Kuzmack; Linda G. Kuzmack,0.00485839672805074,0.682263987183495,0.0654248016232699,0.199873472145898,0.0475793423192867
RG-50.030.0135_trs_en.txt,Male,Linda G. Kuzmack; Linda G. Kuzmack,0.0053546277159303,0.117869764642325,0.696929516913431,0.0774456933418145,0.1024003973865
RG-50.030.0186_trs_en.txt,Female,Linda G. Kuzmack; Linda G. Kuzmack,0.00971518979453015,0.263411643855152,0.119775548943756,0.426390014384841,0.180707603021721
RG-50.030.0200_trs_en.txt,Male,Linda G. Kuzmack; Linda G. Kuzmack,0.013897038319882,0.598083101490029,0.101575300848548,0.0946918395622746,0.191752719779267
