doc_id,gender,interviewer,topic_1,topic_10,topic_11,topic_12,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
RG-50.030.0006_trs_en.txt,Male,Linda G. Kuzmack; Linda G. Kuzmack,0.06797988546025,0.0112478217907616,0.110593773129897,0.0533270178928096,0.0308566815802899,0.121715395657256,0.0541886446578846,0.230533001468971,0.129279042564726,0.0869709643285301,0.0811298296615421,0.0221779418070822
RG-50.030.0014_trs_en.txt,Female,Linda G. Kuzmack; Linda G. Kuzmack,0.0574186109022501,0.00631891809488285,0.0433526362142449,0.0503534769601989,0.00424014643304789,0.0223390475876881,0.318124513438337,0.00858059327001249,0.0904652730762148,0.110125534312033,0.122384821272799,0.166296428438291
RG-50.030.0016_trs_en.txt,Male,Randy M. Goldman; Randy M. Goldman,0.016798637550235,0.00454636643083503,0.0982406123988706,0.0349916862425407,0.0617271397147171,0.314919564146289,0.11680297669276,0.110510748635917,0.0794297700008283,0.0317563273916699,0.0139650752419688,0.116311095553368
RG-50.030.0038_trs_en.txt,Male,Linda G. Kuzmack; Linda G. Kuzmack,0.0274944581035739,0.00811301883037591,0.100227601058951,0.0330641661305777,0.057823680764869,0.0839565303517555,0.0421381308411078,0.177449310482125,0.0894108403118025,0.280631053790454,0.0406992757385789,0.0589919335958294
RG-50.030.0054_trs_en.txt,Female,Adina Conn; Adina Conn,0.0250621044462285,0.00516770888407472,0.039383093509789,0.0212973314749815,0.00568108222112744,0.0881045723131635,0.0985099756874574,0.00941635503674731,0.110573855698553,0.239959534773494,0.0189572126336212,0.337887173320762
RG-50.030.0063_trs_en.txt,Male,Dr. Joan Ringelheim; Dr. Joan Ringelheim,0.0194415745120802,0.0127219894797079,0.0633207420953219,0.0457235193989994,0.578687941119747,0.0131208309502697,0.00986501411594234,0.0253891487622559,0.129316445274517,0.0333287715527626,0.0469213114094917,0.0221627113289045
RG-50.030.0069_trs_en.txt,Female,Linda G. Kuzmack; Linda G. Kuzmack,0.086056084056921,0.0251255626640074,0.0129145792644864,0.0569295576810062,0.0123868272841473,0.19330266603704,0.293425924180934,0.00719464419088306,0.0591606799525011,0.0516860880407134,0.00567783579123986,0.19613955085612
RG-50.030.0074_trs_en.txt,Male,Michael Berenbaum; Dr. Joan Ringelheim,0.015777109707133,0.0160133537391496,0.118089307024384,0.0773095160531743,0.435158122569,0.0314887714362395,0.0201021601540884,0.0611574389058721,0.085123284344194,0.0407336657121736,0.0614037721151039,0.0376434982394881
RG-50.030.0092_trs_en.txt,Male,Linda G. Kuzmack; Linda G. Kuzmack,0.0305024400286189,0.00205154565909297,0.065353645640958,0.0231807662234241,0.00975053121046044,0.334844514023607,0.104394140169579,0.278512966388724,0.053811199389792,0.0333632860530112,0.00533421391590183,0.058900751296831
RG-50.030.0095_trs_en.txt,Male,Linda G. Kuzmack; Linda G. Kuzmack,0.0249867294065397,0.0123762785212962,0.0927509070884514,0.0630643121712631,0.194749810164643,0.0745428113123944,0.110428006943314,0.0565101336118408,0.122402590293836,0.13425101855537,0.0485025667825302,0.0654348351485206
RG-50.030.0103_trs_en.txt,Male,Holly Snyder; Holly Snyder,0.0803522385470723,0.0405500800934374,0.0260026735784461,0.158211004926995,0.407788783066479,0.000590204957464929,0.0184927751708793,0.0332365728685282,0.0852496303952726,0.024493794980678,0.12264239917604,0.00238984223870715
RG-50.030.0104_trs_en.txt,Male,Linda G. Kuzmack; Linda G. Kuzmack,0.0280593488480866,0.00601099138586521,0.0990598632167496,0.116363222982171,0.0466979748228399,0.185622946596976,0.0286386153865442,0.103859195369183,0.0586271139012897,0.27149746258482,0.0123588413884123,0.0432044235170621
RG-50.030.0122_trs_en.txt,Female,Linda G. Kuzmack; Linda G. Kuzmack,0.0356153862693046,0.00896703229201438,0.0368891714447579,0.0220171428112062,0.0051150484690847,0.127506158277542,0.144756257707572,0.0593674589256243,0.269231766817627,0.149847348303869,0.0220594019128528,0.118627826768545
RG-50.030.0123_trs_en.txt,Female,Linda G. Kuzmack; Linda G. Kuzmack,0.0442157339846096,0.00230895922947728,0.109797195796177,0.0133396653470847,0.0181337816799326,0.305935677547398,0.104327331725435,0.0497959484849922,0.0976131585938281,0.0880004621451461,0.0030922271303972,0.163439858335523
RG-50.030.0135_trs_en.txt,Male,Linda G. Kuzmack; Linda G. Kuzmack,0.0246247079026204,0.0120277144752382,0.128627874821699,0.0950111686598093,0.351550681242066,0.0243936472038109,0.0281419327444839,0.050115120628341,0.0728523132913025,0.113832894863233,0.020824077171118,0.0779978669962781
RG-50.030.0186_trs_en.txt,Female,Linda G. Kuzmack; Linda G. Kuzmack,0.0348506365096471,0.0118739666964637,0.0712744880423728,0.0537892018890614,0.0123324896695975,0.0660189517880423,0.129432827739903,0.0162959127524596,0.325272826962388,0.044115398584654,0.0199271636934693,0.214816135671942
RG-50.030.0200_trs_en.txt,Male,Linda G. Kuzmack; Linda G. Kuzmack,0.0353284192549153,0.0149756866892464,0.125397543197153,0.046924558260533,0.0396174857938604,0.19338643577708,0.0488962641773813,0.162570339530391,0.170810774077281,0.113721700149904,0.0209223642957005,0.0274484287965543
RG-50.030.0211_trs_en.txt,Male,Linda G. Kuzmack; Linda G. Kuzmack,0.0230607778575999,0.00295941979164014,0.0746155780003118,0.0431868979908052,0.0225603196588215,0.401937952224235,0.054580814869316,0.0574782279588836,0.0237239256151518,0.221753732238913,0.0449503654542632,0.0291919883400589
RG-50.030.0215_trs_en.txt,Male,Linda G. Kuzmack; Linda G. Kuzmack,0.0295387425378632,0.00223255379758122,0.075003272367608,0.0883589351707429,0.0260942105331966,0.253519477201621,0.0953999160726705,0.259808535640027,0.0331592755628747,0.0831883583963311,0.0259968056811762,0.0276999170383074
RG-50.030.0217_trs_en.txt,Male,Linda G. Kuzmack; Linda G. Kuzmack,0.049163921140193,0.00283458286951333,0.0853301843503133,0.012578871271456,0.032656298823302,0.251392240345613,0.0541410574259748,0.151965556127796,0.11893186647919,0.184551510311321,0.0388106041442862,0.0176433067110401
RG-50.030.0264_trs_en.txt,Female,Linda G. Kuzmack; Linda G. Kuzmack,0.0719601020596219,0.0122046046126611,0.0450394447233665,0.0673195554727254,0.0331875724736979,0.0315176116878995,0.136669744947239,0.0604238417799547,0.0754372267079618,0.156300453034987,0.0674575172129492,0.242482325286936
RG-50.030.0276_trs_en.txt,Male,Dr. Radu Ioanid; Dr. Radu Ioanid,0.0587186297770211,0.00201700969619706,0.0871223062977969,0.0170623854832098,0.0292968916370101,0.24234950968845,0.0735888848569146,0.187402778896098,0.142884907765602,0.0955353674055261,0.0191392422090376,0.044882086287136
RG-50.030.0284_trs_en.txt,Male,Dr. Joan Ringelheim; Dr. Joan Ringelheim,0.0158919250644142,0.0104774357237478,0.0540062516090553,0.0511748129548714,0.441958883623519,0.0486305576269093,0.0243872160786444,0.0393245494371412,0.132244485622711,0.0664258005076626,0.0873369514839422,0.0281411302673817
RG-50.030.0293_trs_en.txt,Female,Sandra Bradley; Sandra Bradley,0.0224072274313874,0.0109019121308858,0.0423635789416517,0.0428346771033749,0.00185364797335217,0.245483026875075,0.0765042178758779,0.0729178131633951,0.109748676405201,0.209506657407935,0.0173521092345358,0.148126455457328
RG-50.030.0301_trs_en.txt,Male,Dr. Joan Ringelheim; Dr. Joan Ringelheim,0.0206178561018125,0.0087102767984563,0.0367796459860122,0.0283026705207518,0.0265990781114208,0.0291834496691095,0.00878558108583081,0.0559987882649042,0.0867911958917656,0.0719521123647832,0.613609739093322,0.0126696061118311
RG-50.030.0314_trs_en.txt,Male,Randy M. Goldman; Randy M. Goldman,0.0457597549783474,0.0257775123655535,0.023338434534493,0.115228781465533,0.503444940402426,0.0309716690486748,0.0267245374405114,0.0101256722947194,0.0591080040488428,0.0217083056856903,0.114155180190598,0.0236572075446094
RG-50.030.0330_trs_en.txt,Male,Judith Goldstein; Judith Goldstein,0.0351821911710285,0.00172794682414528,0.0216692799954724,0.106257327781877,0.00949717649893568,0.00540854995626015,0.0891415374658658,0.0173237830046375,0.0345840658045552,0.0782988293664278,0.592828691771014,0.00808062035978115
RG-50.030.0335_trs_en.txt,Male,Randy M. Goldman; Randy M. Goldman,0.0203464883270147,0.0116105215703653,0.0707764329282738,0.0441788652558984,0.515984475006821,0.0576589614008676,0.0140846863324066,0.0247055802808108,0.0685707584262777,0.0464970550078361,0.0624687546976212,0.0631174207658067
RG-50.030.0358_trs_en.txt,Female,Randy M. Goldman; Randy M. Goldman,0.0257282815679934,0.00329306480956854,0.023720683402169,0.0296506768206284,0.0141079927899312,0.509609352086049,0.0464636758159758,0.0095987237085089,0.0606929643625844,0.0244851215936128,0.0244861801021991,0.22816328294078
RG-50.030.0400_trs_en.txt,Female,Katie Davis; Katie Davis,0.0135042545308376,0.000797556168294456,0.0122065134787195,0.0738513344699511,0.00237371950654821,0.541157620685644,0.165329226357287,0.0165434075855804,0.0308012359295661,0.0329366312131551,0.0326321823436876,0.0778663177307288
RG-50.030.0406_trs_en.txt,Male,Dr. Joan Ringelheim; Dr. Joan Ringelheim,0.0146502886414513,0.00505700281444095,0.143205922782886,0.0521964011940671,0.0188884258610457,0.0435696546712961,0.0163760679960927,0.0330540581992645,0.0733653089058471,0.16088502048854,0.416507628684218,0.0222442197608508
RG-50.030.0412_trs_en.txt,Female,Dr. Joan Ringelheim; Dr. Joan Ringelheim,0.0262063343603605,0.00664711753375061,0.0352380760018444,0.14319207843196,0.00912241541823396,0.198999637590376,0.0901971226860904,0.0509916891257479,0.163366537592558,0.113403951384818,0.0401645049258259,0.122470534948434
RG-50.030.0416_trs_en.txt,Male,Ina Navazelskis; Ina Navazelskis,0.0386420223677877,0.00580906021692711,0.0422050476583287,0.0796926042635187,0.00832671069850836,0.310030075273832,0.145153192435711,0.101495914580011,0.093761656753836,0.0216385095893624,0.0236219896381278,0.12962321652405
RG-50.030.0423_trs_en.txt,Male,Chris Johnson; Chris Johnson,0.0461435632637952,0.0186777732354632,0.152048571639962,0.09205543366151,0.0685277061483989,0.00570513651121763,0.123655814830033,0.0508672150932797,0.16377489228364,0.11755557503241,0.0578287655529718,0.103159552747319
RG-50.030.0424_trs_en.txt,Male,Randy M. Goldman; Randy M. Goldman,0.0294642358376965,0.00742049091163274,0.040135457440918,0.0457045822263422,0.0420005538619085,0.428029956497047,0.146175532713801,0.0862376198635156,0.0550770270750563,0.0419502233008703,0.0132368751506369,0.0645674451205743
RG-50.030.0443_trs_en.txt,Male,Mr. Scott Miller; Mr. Scott Miller,0.019152229522284,0.0474705258770494,0.10396374332356,0.0575166908950042,0.285809016569487,0.0104633576056591,0.0245035695665551,0.0921407838798105,0.0461053851358689,0.142990890503863,0.127720726446915,0.042163080673944
RG-50.030.0482_trs_en.txt,Female,Vera Frankl; Vera Frankl,0.0285534940636052,0.0282168913023798,0.0318833236912539,0.0494347866327666,0.115216979235702,0.0249896188216305,0.019022165488554,0.0515990340537709,0.391363967372911,0.034474401450546,0.17074999525307,0.0544953426338102
RG-50.030.0518_trs_en.txt,Female,Sidney M. Bolkosky; Sidney M. Bolkosky,0.0488674407476908,0.0197505891426953,0.0145908268043773,0.0328799190482175,0.00921829271516441,0.243517650343122,0.253664632999173,0.0364150313904982,0.0813783889655936,0.0151679102642197,0.00190652776489222,0.242642789814356
RG-50.030.0534_trs_en.txt,Female,Peggy Frankston; Peggy Frankston,0.126096165475499,0.00286491103947676,0.0197782041493766,0.0415765535444166,0.00223415428608267,0.0204567698469073,0.174317594114259,0.00328796040509245,0.203221332390275,0.0136331045013833,0.0138084738537022,0.378724776393529
RG-50.030.0547_trs_en.txt,Female,Ina Navazelskis; Ina Navazelskis,0.0845172899867228,0.00485882741985839,0.0208051406936881,0.0561908393265964,0.00365960833886658,0.0440272401269875,0.166235115390922,0.0209033467494097,0.148748367829489,0.0188797323713192,0.01354465843369,0.417629833332451
RG-50.030.0590_trs_en.txt,Female,Ina Navazelskis; Ina Navazelskis,0.0342016435475,0.00266344378716197,0.0114860643726622,0.291864151085546,0.0042884622346864,0.122512034814265,0.181474110757682,0.0346539565086008,0.101455757962058,0.0276386378845957,0.0219055543478954,0.165856182697347
RG-50.030.0591_trs_en.txt,Female,Ina Navazelskis; Ina Navazelskis,0.056623659670304,0.00269163421261266,0.0291806285755279,0.108361736848982,0.011236585819518,0.041453514609156,0.211643779900466,0.00774544103398753,0.0685067683578639,0.0358940167508484,0.00634015589728803,0.420322078323445
RG-50.030.0592_trs_en.txt,Male,Ann E. Erling Gofus; Ann E. Erling Gofus,0.065519767049523,0.0197725516614916,0.0887933058427425,0.290417678047639,0.217455272159663,0.0252099391337301,0.114391658584439,0.060499132166238,0.0420423394270102,0.0131058304471696,0.0297623964662032,0.0330301290141509
RG-50.030.0605_trs_en.txt,Female,Agnieszka McClure; Agnieszka McClure,0.0574713580038583,0.00169127331707135,0.102340959753778,0.205314451250811,0.0507278503368574,0.0102573080466956,0.116217059023991,0.016649523211965,0.12309427568626,0.0441745007810457,0.00354510615267928,0.268516334434987
RG-50.030.0616_trs_en.txt,Female,Ina Navazelskis; Ina Navazelskis,0.0934255879295692,0.00302383071512733,0.00831963218080622,0.149978327252564,0.0361199136247753,0.0100892330110539,0.271009450050086,0.0043445173848775,0.0431501548024947,0.0158489918183859,0.00833877242899394,0.356351588801266
RG-50.030.0695_trs_en.txt,Male,Ina Navazelskis; Ina Navazelskis,0.0332971464595273,0.00913721744693072,0.0297451327372142,0.121987133809205,0.0194158487272018,0.212762071300279,0.15733863130981,0.0888941857808265,0.126032043802068,0.0251747953692106,0.0303144520183382,0.14590134123939
RG-50.030.0698_trs_en.txt,Female,Ina Navazelskis; Ina Navazelskis,0.0761677443240493,0.00564948897630497,0.019066788059989,0.0340446810324076,0.000756896477909546,0.365018877830597,0.182199272190378,0.0501025624407704,0.0819034506358977,0.0156810194392461,0.057575262222977,0.111833956369474
RG-50.030.0710_trs_en.txt,Male,Duncan Little; Duncan Little,0.0712514390904854,0.00133926505271315,0.138033646163405,0.0113877535510141,0.0326214904725719,0.103076352116427,0.00463166395990864,0.351582158465664,0.159503261232261,0.0506115589863359,0.031748377078142,0.0442130338310718
RG-50.030.0721_trs_en.txt,Female,Ina Navazelskis; Ina Navazelskis,0.0804503387440374,0.00426503164858233,0.011228077277855,0.0906240005321342,0.00679114188024605,0.0280171070325207,0.371772551469138,0.0071338409480407,0.0934513140238442,0.0208992042515832,0.0109384182630922,0.274428973928927
RG-50.030.0769_trs_en.txt,Male,Ina Navazelskis; Ina Navazelskis,0.0194486837969245,0.0179519206408539,0.0606221042668195,0.100153743510109,0.0300262615178081,0.0772842443081616,0.166763782059765,0.2336967048551,0.074284713146945,0.0763500025688566,0.0846958916663908,0.0587219476622661
RG-50.030.0788_trs_en.txt,Male,Ina Navazelskis; Ina Navazelskis,0.0212395295604005,0.0115038532293227,0.0421061939252092,0.138268895193856,0.0471862930765554,0.0574070683616081,0.148000281986858,0.227404854632839,0.161830255866428,0.0170288242223344,0.04268233485468,0.0853416150899082
RG-50.030.0790_trs_en.txt,Female,Ina Navazelskis; Ina Navazelskis,0.0371296431352437,0.000593272228649903,0.0781607682992689,0.031753189858858,0.00158490352232744,0.26128394903471,0.2967645251257,0.0530843144405199,0.0571824171192166,0.0168845233474497,0.0030242246563136,0.162554269231742
RG-50.030.0814_trs_en.txt,Female,Ina Navazelskis; Ina Navazelskis,0.0353278457824069,0.00321587100906229,0.0191179754058714,0.026691966336469,0.00519127222757886,0.0589680298130024,0.377424288702859,0.0531879977306467,0.0472920148665791,0.0463708561295513,0.00440021154410652,0.322811670451866
RG-50.030.0841_trs_en.txt,Male,Ina Navazelskis; Ina Navazelskis,0.0956937594323467,0.0148977491576685,0.0695279651767488,0.0553544806585903,0.00662279159276049,0.150081050023349,0.168003407940903,0.0705248495991016,0.132712866800079,0.0556680940689192,0.0193791997190766,0.161533785830457
RG-50.042.0007_trs_en.txt,Male,Sandra Bradley; Sandra Bradley,0.0290490797527119,0.00689181720706537,0.252603020314993,0.0379515793473655,0.00534578262015827,0.0902278718941152,0.0426248901231086,0.0956641223785414,0.240707746443655,0.0810420739645546,0.0353661421534987,0.0825258738002327
