doc_id,gender,interviewer,topic_1,topic_10,topic_11,topic_12,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
RG-50.030.0006_trs_en.txt,Male,Linda G. Kuzmack; Linda G. Kuzmack,0.0202066321166298,0.0349562112818805,0.0300937167380288,0.216622229628848,0.073351927972983,0.22109401009087,0.00505659382062719,0.0462824453139572,0.224118617494311,0.040361632378873,0.0217979790397757,0.0660580041232158
RG-50.030.0014_trs_en.txt,Female,Linda G. Kuzmack; Linda G. Kuzmack,0.00675461829459822,0.179922102396909,0.241033733783062,0.0833173468513189,0.0739502139736255,0.122246667516657,0.00317285433162657,0.00633474604315657,0.0116778324456954,0.115147357701595,0.0080369527242693,0.148405573937486
RG-50.030.0016_trs_en.txt,Male,Randy M. Goldman; Randy M. Goldman,0.0457796258130124,0.0943582436588295,0.0538373697703469,0.0705586438419488,0.0254974419947137,0.017275662278151,0.000189691787654055,0.0617603232905427,0.286253075631053,0.171814553884247,0.132180146472241,0.0404952215772605
RG-50.030.0038_trs_en.txt,Male,Linda G. Kuzmack; Linda G. Kuzmack,0.0601197900359302,0.0966235628433622,0.0649884786729974,0.0941358031138396,0.0364464497447088,0.257708649728333,0.00160347042074053,0.06881461558704,0.218277885686045,0.03956762745056,0.0319738681613358,0.029739798555107
RG-50.030.0054_trs_en.txt,Female,Adina Conn; Adina Conn,0.0159847423805469,0.243524991373086,0.187201182701711,0.139046357124231,0.0324301034477487,0.0262833399795591,0.00098136410983069,0.0060866777813994,0.0537673785033411,0.230596103098976,0.0387398047317174,0.0253579547678524
RG-50.030.0063_trs_en.txt,Male,Dr. Joan Ringelheim; Dr. Joan Ringelheim,0.576668321546232,0.0303647498371083,0.0101833367377519,0.0267841156789481,0.0329584051520075,0.167030149818473,0.00231987866251663,0.00714853425634584,0.0459153197216432,0.0819992858799615,0.00123827191043746,0.0173896307985748
RG-50.030.0069_trs_en.txt,Female,Linda G. Kuzmack; Linda G. Kuzmack,0.0162592447413272,0.0481763626033702,0.316469830707886,0.072872197799172,0.115829398731909,0.0041227027077004,0.000943144796875103,0.0529014779774437,0.0435782583749047,0.160578244579673,0.108323392302549,0.0599457446771889
RG-50.030.0074_trs_en.txt,Male,Michael Berenbaum; Dr. Joan Ringelheim,0.374752226160199,0.118091095854322,0.00699439850019873,0.0270640849800153,0.0290035333807605,0.154612864308768,0.000609968607203011,0.033453630282316,0.0774715075365947,0.0648021922105525,0.0109375392277983,0.102206958951272
RG-50.030.0092_trs_en.txt,Male,Linda G. Kuzmack; Linda G. Kuzmack,0.0114160156870208,0.0774004583318621,0.0336871456263841,0.0772237568114449,0.0302853869405847,0.0138010716906236,0.000302538878533303,0.561324238237071,0.0608241876017416,0.0613326788814029,0.0434546202145139,0.0289479010988172
RG-50.030.0095_trs_en.txt,Male,Linda G. Kuzmack; Linda G. Kuzmack,0.160342956069064,0.123480192719462,0.112350397078789,0.112557700188341,0.0364228353047582,0.158784055212437,0.0013957754459117,0.0210814241029548,0.088520202227831,0.051927564703385,0.0482078079949941,0.084929088952072
RG-50.030.0103_trs_en.txt,Male,Holly Snyder; Holly Snyder,0.519084374671289,0.0125984347834231,0.00479453066880495,0.00861693133972324,0.0851647994704142,0.115195174158431,0.0144897919937214,0.0162774315307059,0.0266510272013796,0.00698986997184649,0.00112818197405831,0.189009452236204
RG-50.030.0104_trs_en.txt,Male,Linda G. Kuzmack; Linda G. Kuzmack,0.0693904695297912,0.207944880001071,0.0225547079668092,0.0791832215878985,0.0409230525955849,0.0385751918410201,0.000399023221632259,0.133922589477539,0.189644071442436,0.0452759759135581,0.115997510126589,0.0561893062960711
RG-50.030.0122_trs_en.txt,Female,Linda G. Kuzmack; Linda G. Kuzmack,0.00796123551669019,0.0736246211869659,0.365195148020624,0.234317410909957,0.0340265757970862,0.0298513353928022,0.00240986905070186,0.014820624103092,0.0588296756820545,0.0625489589443219,0.0689350783550563,0.0474794670406481
