doc_id,gender,interviewer,topic_1,topic_10,topic_11,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
RG-50.030.0217_trs_en.txt,Male,Linda G. Kuzmack; Linda G. Kuzmack,0.000365257412873045,0.365430282021556,0.0405209002559546,0.123470827715258,0.0251710502725431,0.124153811705342,0.0174149285524756,0.0637192977731564,0.191281882631096,0.00870991047308584,0.03976185118666
RG-50.030.0264_trs_en.txt,Female,Linda G. Kuzmack; Linda G. Kuzmack,0.00135153934591854,0.0156870925938995,0.0531234226841522,0.0196306467144253,0.0411161290794149,0.0704683777454885,0.129944704331424,0.0807858602646618,0.47921376922062,0.0782316593671098,0.0304467986528851
RG-50.030.0276_trs_en.txt,Male,Dr. Radu Ioanid; Dr. Radu Ioanid,0.000177860654295248,0.325740288287894,0.027503090086974,0.225926113306907,0.0297063045241933,0.067446195634072,0.0609457251301849,0.0680215252267164,0.123997335728804,0.0263019963386132,0.0442335650813459
RG-50.030.0284_trs_en.txt,Male,Dr. Joan Ringelheim; Dr. Joan Ringelheim,0.00054570152597027,0.0735516146398826,0.0563894741157486,0.0551118464565494,0.0198720531532571,0.0266015965425256,0.0533460998533073,0.0304783195088042,0.0311504161648122,0.19169579082304,0.461257087216103
RG-50.030.0293_trs_en.txt,Female,Sandra Bradley; Sandra Bradley,0.000111019520062874,0.0728440359036021,0.0470281347721256,0.14463539521276,0.0448497599219645,0.402244340751761,0.0567172446237166,0.0320891175753965,0.159004432413043,0.0287689940541931,0.0117075252513754
RG-50.030.0301_trs_en.txt,Male,Dr. Joan Ringelheim; Dr. Joan Ringelheim,0.000301654154409441,0.0128303844275274,0.0362567831161457,0.0411481454696917,0.0304540396367988,0.00999094289105139,0.0207466489738167,0.0225136082989418,0.0638198533812122,0.0122051000388813,0.749732839611524
RG-50.030.0314_trs_en.txt,Male,Randy M. Goldman; Randy M. Goldman,0.00119626784039052,0.0152183998388092,0.0322127065188755,0.0277141919805301,0.0342329686099557,0.0140552653658586,0.0525710173129968,0.0563502934568827,0.00249229828414376,0.113009400813086,0.650947189978471
RG-50.030.0330_trs_en.txt,Male,Judith Goldstein; Judith Goldstein,0.000225809520808135,0.00136982873018492,0.00698802840388852,0.00855697393271887,0.0216049060467412,0.0340525023694229,0.207297232182182,0.0474396833350462,0.0466754510538254,0.0143727392286015,0.611416845196581
RG-50.030.0335_trs_en.txt,Male,Randy M. Goldman; Randy M. Goldman,0.000452886758945284,0.0454850927640809,0.0441871936832217,0.0607328636093179,0.0380458983738,0.0226784292432635,0.0224562891158449,0.03051648327585,0.00664616451024767,0.411182032567838,0.31761666609759
RG-50.030.0358_trs_en.txt,Female,Randy M. Goldman; Randy M. Goldman,0.000386030737783094,0.00518365768894908,0.0371655750934746,0.492254809229778,0.050831447719693,0.270119901858048,0.042007676220913,0.0288240532085219,0.00358251497237981,0.0661423487789015,0.00350198449155889
RG-50.030.0400_trs_en.txt,Female,Katie Davis; Katie Davis,6.72685841812573e-05,0.00523910502778379,0.00175064000767736,0.291945735788968,0.0128649477295017,0.563212584563626,0.0918767042232535,0.0174289010229287,0.000894883260496812,0.014234098044736,0.000485131746846798
RG-50.030.0406_trs_en.txt,Male,Dr. Joan Ringelheim; Dr. Joan Ringelheim,0.000309301065489844,0.0417198858938557,0.0321050548294433,0.100078160089213,0.0237768089483819,0.0283777131502229,0.0299994202652427,0.0233818498337069,0.0752316219412898,0.0249340201109636,0.620086163872191
RG-50.030.0412_trs_en.txt,Female,Dr. Joan Ringelheim; Dr. Joan Ringelheim,0.00114019990013291,0.0218855292883171,0.0860898226444287,0.192743858506615,0.0425499827201582,0.292665272007372,0.139816427208977,0.0346424399034052,0.116042878966239,0.0272577478481613,0.0451658410061932
RG-50.030.0416_trs_en.txt,Male,Ina Navazelskis; Ina Navazelskis,0.00014360298620537,0.043120521768897,0.0342026405066244,0.413386726322056,0.0833603307252995,0.187536645804951,0.117924396024667,0.0571631415247745,0.0327966941048458,0.0129066301001539,0.0174586701315254
RG-50.030.0423_trs_en.txt,Male,Chris Johnson; Chris Johnson,0.00284329218012394,0.0740324792386266,0.0712948325118792,0.0186009849750308,0.0446593452371402,0.00252375960743177,0.141164734220796,0.0490170074018386,0.385734807053431,0.102959280481904,0.107169477091798
RG-50.030.0424_trs_en.txt,Male,Randy M. Goldman; Randy M. Goldman,0.000177749637232444,0.0859783485154051,0.0259328378823714,0.309793565436242,0.0273558593983602,0.341492924288497,0.0906371668569001,0.0334367198170056,0.00244255974099015,0.0527891360391083,0.0299631323878875
RG-50.030.0443_trs_en.txt,Male,Mr. Scott Miller; Mr. Scott Miller,0.00031123748525742,0.0521243493526646,0.00401855360386692,0.026540740584155,0.0648088796763965,0.0440574790811055,0.0310986012778981,0.0361278032385537,0.0815875635099389,0.206889799843135,0.452434992347029
RG-50.030.0482_trs_en.txt,Female,Vera Frankl; Vera Frankl,0.000127679836659985,0.0728008423984881,0.380794636165137,0.0511447931584387,0.0513377412303834,0.0110519899273078,0.0398044483430937,0.0257592019814336,0.0851644680040267,0.0158228669932681,0.266191331961763
RG-50.030.0518_trs_en.txt,Female,Sidney M. Bolkosky; Sidney M. Bolkosky,0.000119299655156773,0.0127927705414891,0.0333335555686068,0.208537061643736,0.0838847800735166,0.36807630031196,0.163165342316041,0.0821605001944784,0.00398376263959735,0.043341905308079,0.000604721747339701
RG-50.030.0534_trs_en.txt,Female,Peggy Frankston; Peggy Frankston,0.0019189835254496,0.00158636449161786,0.209379646883354,0.0860186991055602,0.0562634345023175,0.0136641429179569,0.371600754968964,0.111747299886109,0.129271390161915,0.0168113810850589,0.00173790247169677
RG-50.030.0547_trs_en.txt,Female,Ina Navazelskis; Ina Navazelskis,0.000630163231353124,0.00268958588536449,0.100430666937046,0.0929334577885388,0.094883174181059,0.058857193111325,0.288611790511068,0.0779604305852598,0.245456520885289,0.0350234070640136,0.00252360981968242
RG-50.030.0590_trs_en.txt,Female,Ina Navazelskis; Ina Navazelskis,0.000157506397635299,0.00683357452565411,0.0426403244196541,0.0923135318978481,0.0643588310792163,0.586484867739816,0.128895757634174,0.0444719027291628,0.0225724346953547,0.00813515319809304,0.00313611568339138
RG-50.030.0591_trs_en.txt,Female,Ina Navazelskis; Ina Navazelskis,0.00037727789613896,0.00100037299419527,0.0304789100977942,0.0713691099711896,0.115286059214086,0.204500146732408,0.350131878573785,0.0655441015143915,0.0495797133538069,0.10982111729373,0.001911312358475
RG-50.030.0592_trs_en.txt,Male,Ann E. Erling Gofus; Ann E. Erling Gofus,0.00527650828131196,0.0508113969903437,0.0173805895428838,0.0469977205722841,0.0195669427902156,0.00369301570386213,0.232340799563452,0.105786392508006,0.0543619494149676,0.228328888029631,0.235455796603043
RG-50.030.0605_trs_en.txt,Female,Agnieszka McClure; Agnieszka McClure,0.00111778693371462,0.000775372006111058,0.0338032476415571,0.0551546266051791,0.0679808834251982,0.0186779141978945,0.347665527659028,0.0561889155527854,0.134998271777818,0.282086137863009,0.00155131633770592
RG-50.030.0616_trs_en.txt,Female,Ina Navazelskis; Ina Navazelskis,0.000303137751303685,0.000268787249289122,0.018196849283355,0.011562596872153,0.198014566808001,0.108732864153236,0.274784843946706,0.127956182533636,0.0336993973935582,0.224757163804137,0.00172361020462475
RG-50.030.0695_trs_en.txt,Male,Ina Navazelskis; Ina Navazelskis,0.000147853765451607,0.0170491196250547,0.0535608708532376,0.226052994374279,0.103390483294409,0.345229472733055,0.115224787695142,0.0538016465770288,0.0210684363144543,0.043913801017763,0.0205605337501246
RG-50.030.0698_trs_en.txt,Female,Ina Navazelskis; Ina Navazelskis,0.000182284829117451,0.00414350235380995,0.0407288613353364,0.341601271854246,0.0621843413109912,0.329868867610062,0.109308897784343,0.0890892424567878,0.0139959361891233,0.00725467201468795,0.00164212226149474
RG-50.030.0710_trs_en.txt,Male,Duncan Little; Duncan Little,0.00150194641841552,0.455695232403362,0.0969896500494239,0.173298876769302,0.02730247770733,0.00152914607934744,0.00436365936443194,0.0763487968523231,0.076088083434978,0.00435162611485498,0.0825305048062319
RG-50.030.0721_trs_en.txt,Female,Ina Navazelskis; Ina Navazelskis,0.000660767878980956,0.000661023957944374,0.0363603586558789,0.057630437000035,0.0479656831858754,0.0470009113900962,0.582917192784153,0.0891039035124516,0.067442094049615,0.068316959516811,0.00194066806815874
RG-50.030.0769_trs_en.txt,Male,Ina Navazelskis; Ina Navazelskis,0.000155012166521642,0.161995959770666,0.0413282711982577,0.0550334775916529,0.0489861986674551,0.335497452433823,0.1309894651314,0.0333913971628987,0.0347020066279679,0.0315875791563464,0.126333180093011
RG-50.030.0788_trs_en.txt,Male,Ina Navazelskis; Ina Navazelskis,0.000250870033592155,0.0580095175613609,0.0814197874398083,0.0729256358303237,0.0840700587381818,0.232665895866772,0.133545699766779,0.0438139292838913,0.0907345261491795,0.0916352897945501,0.110928789535562
RG-50.030.0790_trs_en.txt,Female,Ina Navazelskis; Ina Navazelskis,0.000146029552448984,0.00317687712164718,0.0213022804664938,0.621513963815773,0.0325775926597964,0.124533345681028,0.0773960763922764,0.042627061790393,0.0491922957877644,0.0271149872852803,0.000419489447098859
RG-50.030.0814_trs_en.txt,Female,Ina Navazelskis; Ina Navazelskis,0.000216043935075106,0.0108353019277978,0.0258300460236512,0.0577048947880426,0.0657526992360159,0.428709377550164,0.180846447967671,0.0748234425806597,0.0929441083136327,0.0604189853382968,0.00191865233899324
RG-50.030.0841_trs_en.txt,Male,Ina Navazelskis; Ina Navazelskis,0.000275176592729214,0.0423316689204509,0.0438559924593453,0.181417607336974,0.192925877212423,0.0964849446436314,0.146319695005442,0.0618079247358798,0.184933566620546,0.0297690635025861,0.0198784829699917
RG-50.042.0007_trs_en.txt,Male,Sandra Bradley; Sandra Bradley,0.000105583826967109,0.39150495671418,0.0750285257105652,0.189619519691672,0.125005033005361,0.0313399919659078,0.0469521174951346,0.0331702781726656,0.0612344162148364,0.0225135445780161,0.0235260326246952
RG-50.042.0016_trs_en.txt,Male,Sandra Bradley; Sandra Bradley,8.19873552680047e-05,0.544512173175109,0.0577556786030799,0.0720423332219509,0.029822870720305,0.0409028332365851,0.0178596626838938,0.0376396644446756,0.0623526266433493,0.0114236370851358,0.125606532830648
RG-50.106.0007_trs_en.txt,Male,Gail Schwartz; Gail Schwartz,0.00014778453000687,0.151771327540872,0.0352376648812749,0.229395131142969,0.0372900237282198,0.017493509248903,0.245217499095529,0.0696263081248026,0.129751129289819,0.0732915051677124,0.0107781172498914
RG-50.106.0122_trs_en.txt,Male,Mira Hodos; Mira Hodos,0.000106435038988653,0.152286885339913,0.0109876507879258,0.486725442596133,0.0300932234183734,0.0756071427501952,0.051125462965215,0.0268623407477165,0.108927089747889,0.0547759398847301,0.00250238672291962
RG-50.106.0131_trs_en.txt,Male,Gail Schwartz; Gail Schwartz,0.000188086003679633,0.0501533660522112,0.0508507277972115,0.177162618824116,0.047111209613701,0.104250218621857,0.35041219747107,0.0552322445131641,0.0799427340978854,0.0514368673128188,0.033259729692286
RG-50.106.0147_trs_en.txt,Female,Gail Schwartz; Gail Schwartz,0.000578933539555233,0.011578876865052,0.129000645000306,0.110468359600645,0.0825460289920426,0.0171959174410433,0.403839094064086,0.0318020821250016,0.110839617121114,0.0767749512023538,0.0253754940488003
RG-50.106.0192_trs_en.txt,Male,Gail Schwartz; Gail Schwartz,0.000192884980247382,0.0598269019377429,0.0639838774743491,0.0602090740117504,0.0551220918908684,0.0562185253151844,0.301829742849275,0.0589400506006008,0.0391589929447265,0.19441951477776,0.110098343217496
RG-50.106.0202_trs_en.txt,Male,Gail Schwartz; Gail Schwartz,0.000191521842183233,0.0948304686015604,0.0252688587752197,0.021839871747265,0.0634556069138864,0.0270281124113205,0.578480819367026,0.109095122940692,0.0339107990174337,0.01756373994623,0.0283350784371832
RG-50.106.0215_trs_en.txt,Male,Gail Schwartz; Gail Schwartz,0.000211925427437894,0.13139818529696,0.0315132085334103,0.0132043322474748,0.0317121016488407,0.0143337947885804,0.332461420961546,0.0832412292013741,0.0337369631708777,0.219435064885265,0.108751773838234
RG-50.106.0226_trs_en.txt,Male,Gail Schwartz; Gail Schwartz,0.00100636003561406,0.0981438384812313,0.0255454828011992,0.0948131539809533,0.0459181258901685,0.0571268404081746,0.390441207650063,0.110593553432696,0.0592242514027896,0.0984518671876513,0.0187353187294589
RG-50.233.0060_trs_en.txt,Male,Anthony Young; Anthony Young,0.00180570335447836,0.472476487611128,0.0058849945649723,0.11962985483994,0.0290917558024593,0.269377025345022,0.0225231660647936,0.0717323072609896,0.00235273199474295,0.00235617349395867,0.00276979966751592
RG-50.233.0119_01_trs_en.txt,Male,NULL,0.0134494175577874,0.0840158025822001,0.0123364822136159,0.0705525193749497,0.0312261610514203,0.464055836054358,0.162595999027217,0.022198785935882,0.0690433798474335,0.0178074330361908,0.0527181833189453
RG-50.233.0129_trs_en.txt,Male,Jennifer Clayman,0.000429871888041429,0.15189157300596,0.00578801542633835,0.338811643890373,0.0556164367763273,0.102536460710599,0.0909556320879477,0.0155400607461847,0.0948039406873229,0.129042181454235,0.0145841833266709
RG-50.234.0022_trs_en.txt,Male,NULL,0.0175556111040661,0.0426722765686417,0.0167474778702045,0.00349548880205998,0.0165071844279907,0.0242052746850706,0.0292580957883945,0.0140097166935665,0.0101569254539567,0.0410662123550181,0.784325736251031
RG-50.470.0006_trs_en.txt,Female,Sandra Bradley,0.000488577117799121,0.265335743185668,0.0415199421257697,0.194132660686584,0.0513753635043096,0.0693411011546274,0.0303843126906128,0.0798703593870001,0.0588630174027848,0.205001588839528,0.0036873339053169
RG-50.470.0015_trs_en.txt,Male,Sandra Bradley,0.00011831809102097,0.599036032479202,0.0700187317097506,0.0975629609736629,0.0501707455450004,0.0265652588329875,0.00530629760948215,0.00699935517522283,0.00622921363575011,0.0144578121063924,0.123535273841528
RG-50.471.0009_trs_en.txt,Male,Sandra Bradley,3.59098352449287e-05,0.701061264630937,0.00539969293844378,0.0908439521001062,0.0111098141201182,0.137302275067398,0.00923985249432432,0.0166609302197507,0.0177013218908906,0.00397859597523082,0.0066663907275555
RG-50.471.0016_trs_en.txt,Female,Sandra Bradley,0.000265868788377622,0.586314857949776,0.0731954656465477,0.0660474445881999,0.182763340282432,0.0531762544885223,0.0143076363353479,0.0118088641841612,0.00609331231955463,0.00429870628979894,0.00172824912728111
RG-50.549.01.0005_trs_en.txt,Male,Katie Davis,1.18455131523503e-05,0.0806336260331591,0.380374265523811,0.065909594064948,0.0435773045446957,0.0721186895708645,0.1479968370137,0.0156019277046242,0.042728228046487,0.058005258142426,0.0930424238421321
RG-50.549.01.0021_trs_en.txt,Female,Regine Beyer,0.0018529248291707,0.0291873595199479,0.0846381740233202,0.237272139853387,0.0663107136960923,0.196206622589631,0.182079178707628,0.0126920891818772,0.0278127589056614,0.160600874841815,0.00134716385146987
RG-50.549.01.0025_trs_en.txt,Male,Dan Collison,6.27795497877927e-06,0.00511364507744357,0.100784570095594,0.00912663996390835,0.090935339855013,0.141496920577301,0.0181708397882515,0.0294963797470466,0.0137314398570904,0.0247988316611265,0.566339115422246
RG-50.549.02.0007_trs_en.txt,Male,Dan Gedimen; Dan Gedimen,0.00143028024118628,0.0920403238517564,0.0739413858499892,0.115212630997148,0.224750149429595,0.026521461632699,0.0774133041095256,0.159600181023849,0.0136809122561427,0.120167217138273,0.0952421534698353
RG-50.549.02.0032_trs_en.txt,Male,Melissa Block; Melissa Block,0.000172717385966798,0.130016110721466,0.173204914494907,0.048424698520491,0.11296688587293,0.0544272270640197,0.0936426547427871,0.0542384976519031,0.069290755416503,0.195397045403458,0.068218492725569
RG-50.549.02.0049_trs_en.txt,Female,Arwin Donohue; Arwin Donohue,0.000216324920766078,0.00655052197701277,0.0695988266710395,0.0407294658202506,0.0802735976613329,0.0370587330602734,0.304933710818321,0.03075386140602,0.130626640641233,0.289455136231767,0.0098031807919832
RG-50.549.02.0053_trs_en.txt,Female,Regine Beyer,0.00499729422837428,0.0175528699404863,0.102402826374343,0.174021582924601,0.0993617202603625,0.136671824992014,0.11010614957496,0.0706986788828485,0.0221966369738995,0.258384837641817,0.00360557820629462
RG-50.549.03.0003_trs_en.txt,Female,Regine Beyer,0.00420371340398235,0.0293038057298626,0.147855960779892,0.0809586909357294,0.148925028155133,0.118310031641081,0.170768910939104,0.0197142193126105,0.0555925716964335,0.217334789434201,0.00703227797197008
RG-50.562.0001_trs_en.txt,Male,Dr. Joan Ringelheim; Dr. Joan Ringelheim,0.00041469552977787,0.0954896576766405,0.0472877132803929,0.326673359106217,0.0451918889080549,0.0317696583024698,0.279794465671859,0.0135384062950748,0.0628734757851222,0.0406981388071462,0.0562685406372459
RG-50.999.0457_trs_en.txt,Female,NULL,0.30167375176333,0.0144578670147564,0.0696721855802706,0.164737544648928,0.100875193981339,0.161117303250612,0.0891696131666111,0.0301811786828746,0.0486573181690942,0.0163763506120902,0.00308169313009333
RG-50.999.0460_trs_en.txt,Female,NULL,0.211314914440609,0.0196448912506401,0.0361105036625624,0.087064493293666,0.104733082097242,0.155162711813791,0.114205558891269,0.0111190270352663,0.187308869726104,0.0339808665203171,0.0393550812685332
RG-50.999.0469_trs_en.txt,Female,NULL,0.474291269453939,0.00390703615867329,0.0442484887514176,0.0255243709710712,0.0929105030567779,0.0327700993513307,0.157124964057251,0.0419426581320138,0.0676409796867395,0.0332758462238303,0.0263637841569561
RG-50.999.0473_trs_en.txt,Male,NULL,0.206176621144144,0.0509203816786868,0.0345883523205217,0.039675949229349,0.0875323145654731,0.209579949510596,0.119353275421089,0.0249010708972661,0.117861250892248,0.0246587238246758,0.0847521105159507
RG-50.999.0483_trs_en.txt,Male,NULL,0.248854621482324,0.0599770899989412,0.0231823638933555,0.0244682863144385,0.0993906821761987,0.0315255246636271,0.0963028249712182,0.0751650715105934,0.241362592229825,0.0225512501591226,0.077219692600356
RG-50.999.0485_trs_en.txt,Male,NULL,0.365327225680319,0.0601947631287058,0.0486143779788042,0.0471455792373317,0.0633073329780554,0.0123837955278008,0.10472197518779,0.0181682398981475,0.143481703334944,0.0348168813024792,0.101838125745622
RG-50.999.0494_trs_en.txt,Male,NULL,0.308882270040459,0.0536894210487839,0.031418143891582,0.074606093250085,0.0926857054994032,0.0148568193797414,0.108461972722907,0.0442817129239741,0.167661521177768,0.049378860388315,0.0540774796769819
