doc_id,gender,interviewer,topic_1,topic_10,topic_11,topic_12,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
RG-50.030.0006_trs_en.txt,Male,Linda G. Kuzmack; Linda G. Kuzmack,0.0491330948576865,0.0525487170099976,0.00680511661851491,0.0446659237918408,0.0888300522458856,0.14205367310041,0.0498913125197228,0.0605456235050438,0.0673378010775179,0.0309279118036263,0.260022983352279,0.147237790117475
RG-50.030.0014_trs_en.txt,Female,Linda G. Kuzmack; Linda G. Kuzmack,0.00315519921062663,0.0292992674018799,0.00560444891003596,0.264184412429119,0.0457659443724858,0.0170324791494873,0.358708194308835,0.00729984792599307,0.0694857478609941,0.00852041775404291,0.0299787092889647,0.160965331387536
RG-50.030.0016_trs_en.txt,Male,Randy M. Goldman; Randy M. Goldman,0.0575359695095474,0.0326353567574244,0.0126928015294543,0.0849638314047204,0.223500669213112,0.0194599900207113,0.0940919216511798,0.153098518336632,0.0187262176719249,0.0626837930642341,0.208853134012031,0.0317577968290292
RG-50.030.0038_trs_en.txt,Male,Linda G. Kuzmack; Linda G. Kuzmack,0.0663173992282906,0.054198629675406,0.00452859237069832,0.0287320363293094,0.0802841904899421,0.0914937558875998,0.110309871548406,0.022188750895789,0.0287516478336928,0.0199330969043295,0.409351874921647,0.0839101539148894
RG-50.030.0054_trs_en.txt,Female,Adina Conn; Adina Conn,0.00503964322756295,0.0135293142811634,0.00467306797958399,0.0976220617351825,0.111611816046258,0.0106349389737801,0.579951348678714,0.0246947039246902,0.0271189269390151,0.0160129792907539,0.0241239773567347,0.0849872215665619
RG-50.030.0063_trs_en.txt,Male,Dr. Joan Ringelheim; Dr. Joan Ringelheim,0.669560266223945,0.0414486961448586,0.01695299438464,0.0199247169137936,0.0600214330511121,0.0462979279226927,0.0159932630314236,0.00216490616287457,0.018680268435876,0.000703665275986619,0.0359873252600259,0.0722645371927718
RG-50.030.0069_trs_en.txt,Female,Linda G. Kuzmack; Linda G. Kuzmack,0.00230258384676679,0.0700904137527513,0.0256875454410569,0.149923691951748,0.124329262204255,0.00645216255736653,0.266832333719399,0.069651976480177,0.0942728856960046,0.15855053439614,0.0149157413396979,0.016990868614637
RG-50.030.0074_trs_en.txt,Male,Michael Berenbaum; Dr. Joan Ringelheim,0.444095518582622,0.15480416113037,0.00835839588672922,0.0234919388319939,0.088508294585708,0.0643900896007262,0.0228992807536569,0.00986080761741499,0.0149937137840286,0.00382771867310934,0.0786485368930318,0.0861215436606088
RG-50.030.0092_trs_en.txt,Male,Linda G. Kuzmack; Linda G. Kuzmack,0.0144847070407821,0.0131191186730228,0.00386103704726211,0.0251085348924484,0.353762358117542,0.229322159931238,0.04546263498432,0.103592107369429,0.0321282906388155,0.0822326224684793,0.0794986835584853,0.0174277452781754
RG-50.030.0095_trs_en.txt,Male,Linda G. Kuzmack; Linda G. Kuzmack,0.232733662298939,0.0732736710241598,0.0090505310729309,0.0707452685824521,0.0639952298134578,0.0501659409152361,0.200349042778264,0.0425019392194871,0.030430356033466,0.0108528258601075,0.107236526416964,0.108665005984537
RG-50.030.0103_trs_en.txt,Male,Holly Snyder; Holly Snyder,0.35457293950113,0.241323304281603,0.0369316890400066,0.00207291363279208,0.0054223841530425,0.0645448971693451,0.00280778527080727,0.000128711086707703,0.0840594671571258,0.00797250658089916,0.0222103425664293,0.177953059560112
RG-50.030.0104_trs_en.txt,Male,Linda G. Kuzmack; Linda G. Kuzmack,0.0922900391417617,0.0583717974288711,0.0054831746581836,0.0229173850321506,0.13744854709966,0.0982986287245201,0.052850616375001,0.175419205049648,0.0396595500493343,0.0157992068354603,0.260604625284258,0.0408572243211522
RG-50.030.0122_trs_en.txt,Female,Linda G. Kuzmack; Linda G. Kuzmack,0.00488841123943955,0.0127858526885267,0.00655425585262328,0.106649984269952,0.0631215895981943,0.0132701140234857,0.494043225843682,0.0516660110720359,0.0330507674625558,0.0450745826962952,0.0600959545335284,0.108799250719682
RG-50.030.0123_trs_en.txt,Female,Linda G. Kuzmack; Linda G. Kuzmack,0.0173127957396925,0.0244018597787967,0.00789480712879283,0.0635830990336113,0.208150834194155,0.0177126932460528,0.315799334737367,0.105980896140423,0.0441318812453867,0.0272794625586139,0.131666849514068,0.0360854866830401
RG-50.030.0135_trs_en.txt,Male,Linda G. Kuzmack; Linda G. Kuzmack,0.453522455517014,0.132144294384248,0.00986415945607866,0.0355624792989089,0.0733377502283152,0.0454634250490186,0.0684098315061976,0.00850348443931346,0.0207672392942678,0.0132310305462731,0.0962107167651068,0.0429831335152573
RG-50.030.0186_trs_en.txt,Female,Linda G. Kuzmack; Linda G. Kuzmack,0.0248420954032002,0.0457195510218319,0.0114037858407121,0.446849736908686,0.067593468549708,0.00366072127999301,0.154957296212988,0.0211554271803544,0.0333452117180261,0.00571323630261916,0.115584417363251,0.0691750522186302
